# csvlinelayout250127-1935.txt
# csvlinelayout.txt - define CAN ids and fields for csv lines
# 05/04/2019; 
# 03/28/2020; Add GEVCUr:desired speed msg
# 01/29/2025; Update for auto inertia testing
# 02/01/2025; Update for adding CL & encoder msgs
# 
# Each line in the following defines a payload field
#
# Each payload field has a unique identification number
#
# A CAN id msg can have many fields
#
# Each different payload arrangement has a unique code (PAYLOAD_INSERT.sql)
#  e.g. U16_U16 defines two 16b unsigned integers, little endian in payload
#
# Several payloads have special arrangements, e.g. GPS lat/long/ht
#
# Current scheme does not handle payload definition conditional on a byte(s)
#  e.g. the first byte of a function command specifies the following request.
#
# Column 1: Type of line: 'T' = Define CAN fields
# Column 2: index+1 in list array
# Column 3: CAN id (32b left justified format)
# Column 4: payload field number (1,2,3, etc.; 0 = not defined)
#  Revision negative indicates the number of fields in a "multi" type format
# Column 5: payload type code (see PAYLOAD_TYPE_INSERT.sql, and/or cancnvtmatlab.c #define)
# Column 6: Offset applied to CAN msg field before scaling
# Column 7: Scale applied after offset
# Column 8: payload ascii name
#
# Note: Time tick source triggering CSV line is identified as being the first entry
#
# Input data follows --
#
#  seq CANid  fld type  offset scale  description
T   1 00400000 1  23       0    1.0 "CANID_HB_TIMESYNC: 64/sec poll"
T 319 B1E00000  8 51     0.0    0.1 "CANID_UNIT_BMS12"
T 320 B1E00000  9 51     0.0    0.1 "CANID_UNIT_BMS12"
T 321 B1E00000 10 51     0.0    0.1 "CANID_UNIT_BMS12"
T 322 B1E00000 11 51     0.0    0.1 "CANID_UNIT_BMS12"
T 323 B1E00000 12 51     0.0    0.1 "CANID_UNIT_BMS12"
T 324 B1E00000 13 51     0.0    0.1 "CANID_UNIT_BMS12"
T 325 B1E00000 14 51     0.0    0.1 "CANID_UNIT_BMS12"
T 326 B1E00000 15 51     0.0    0.1 "CANID_UNIT_BMS12"
T 327 B1E00000 16 51     0.0    0.1 "CANID_UNIT_BMS12"
T 328 B1E00000 17 51     0.0    0.1 "CANID_UNIT_BMS12"
T 329 B1E00000 18 51     0.0    0.1 "CANID_UNIT_BMS12"
T 330 B1E00000 19 51     0.0    0.1 "CANID_UNIT_BMS12"
T 331 B1E00000 20 51     0.0    0.1 "CANID_UNIT_BMS12"
T 332 B1E00000 21 51     0.0    0.1 "CANID_UNIT_BMS12"
T 333 B1E00000 22 51     0.0    0.1 "CANID_UNIT_BMS12"
T 334 B1E00000 23 51     0.0    0.1 "CANID_UNIT_BMS12"
T 335 B1E00000 24 51     0.0    0.1 "CANID_UNIT_BMS12"
T 336 B1E00000 25 51     0.0    0.1 "CANID_UNIT_BMS12"
T 337 B1E00000 26 51     0.0    0.1 "CANID_UNIT_BMS12"
T 338 B1E00000 27 51     0.0    0.1 "CANID_UNIT_BMS12"
#
T 339 B2000000  1 51     0.0    0.1 "CANID_UNIT_BMS13"
T 340 B2000000  2 51     0.0    0.1 "CANID_UNIT_BMS13"
T 341 B2000000  3 51     0.0    0.1 "CANID_UNIT_BMS13"
T 342 B2000000  4 51     0.0    0.1 "CANID_UNIT_BMS13"
T 343 B2000000  5 51     0.0    0.1 "CANID_UNIT_BMS13"
T 344 B2000000  6 51     0.0    0.1 "CANID_UNIT_BMS13"
T 345 B2000000  7 51     0.0    0.1 "CANID_UNIT_BMS13"
T 346 B2000000  8 51     0.0    0.1 "CANID_UNIT_BMS13"
T 347 B2000000  9 51     0.0    0.1 "CANID_UNIT_BMS13"
T 348 B2000000 10 51     0.0    0.1 "CANID_UNIT_BMS13"
T 349 B2000000 11 51     0.0    0.1 "CANID_UNIT_BMS13"
T 350 B2000000 12 51     0.0    0.1 "CANID_UNIT_BMS13"
T 351 B2000000 13 51     0.0    0.1 "CANID_UNIT_BMS13"
T 352 B2000000 14 51     0.0    0.1 "CANID_UNIT_BMS13"
T 353 B2000000 15 51     0.0    0.1 "CANID_UNIT_BMS13"
T 354 B2000000 16 51     0.0    0.1 "CANID_UNIT_BMS13"
T 355 B2000000 17 51     0.0    0.1 "CANID_UNIT_BMS13"
T 356 B2000000 18 51     0.0    0.1 "CANID_UNIT_BMS13"
T 357 B2000000 19 51     0.0    0.1 "CANID_UNIT_BMS13"
T 358 B2000000 20 51     0.0    0.1 "CANID_UNIT_BMS13"
T 359 B2000000 21 51     0.0    0.1 "CANID_UNIT_BMS13"
T 360 B2000000 22 51     0.0    0.1 "CANID_UNIT_BMS13"
T 361 B2000000 23 51     0.0    0.1 "CANID_UNIT_BMS13"
T 362 B2000000 24 51     0.0    0.1 "CANID_UNIT_BMS13"
T 363 B2000000 25 51     0.0    0.1 "CANID_UNIT_BMS13"
T 364 B2000000 26 51     0.0    0.1 "CANID_UNIT_BMS13"
T 365 B2000000 27 51     0.0    0.1 "CANID_UNIT_BMS13"
#
T 366 B2200000  1 51     0.0    0.1 "CANID_UNIT_BMS14"
T 367 B2200000  2 51     0.0    0.1 "CANID_UNIT_BMS14"
T 368 B2200000  3 51     0.0    0.1 "CANID_UNIT_BMS14"
T 369 B2200000  4 51     0.0    0.1 "CANID_UNIT_BMS14"
T 370 B2200000  5 51     0.0    0.1 "CANID_UNIT_BMS14"
T 371 B2200000  6 51     0.0    0.1 "CANID_UNIT_BMS14"
T 372 B2200000  7 51     0.0    0.1 "CANID_UNIT_BMS14"
T 373 B2200000  8 51     0.0    0.1 "CANID_UNIT_BMS14"
T 374 B2200000  9 51     0.0    0.1 "CANID_UNIT_BMS14"
T 375 B2200000 10 51     0.0    0.1 "CANID_UNIT_BMS14"
T 376 B2200000 11 51     0.0    0.1 "CANID_UNIT_BMS14"
T 377 B2200000 12 51     0.0    0.1 "CANID_UNIT_BMS14"
T 378 B2200000 13 51     0.0    0.1 "CANID_UNIT_BMS14"
T 379 B2200000 14 51     0.0    0.1 "CANID_UNIT_BMS14"
T 380 B2200000 15 51     0.0    0.1 "CANID_UNIT_BMS14"
T 381 B2200000 16 51     0.0    0.1 "CANID_UNIT_BMS14"
T 382 B2200000 17 51     0.0    0.1 "CANID_UNIT_BMS14"
T 383 B2200000 18 51     0.0    0.1 "CANID_UNIT_BMS14"
T 384 B2200000 19 51     0.0    0.1 "CANID_UNIT_BMS14"
T 385 B2200000 20 51     0.0    0.1 "CANID_UNIT_BMS14"
T 386 B2200000 21 51     0.0    0.1 "CANID_UNIT_BMS14"
T 387 B2200000 22 51     0.0    0.1 "CANID_UNIT_BMS14"
T 388 B2200000 23 51     0.0    0.1 "CANID_UNIT_BMS14"
T 389 B2200000 24 51     0.0    0.1 "CANID_UNIT_BMS14"
T 390 B2200000 25 51     0.0    0.1 "CANID_UNIT_BMS14"
T 391 B2200000 26 51     0.0    0.1 "CANID_UNIT_BMS14"
T 392 B2200000 27 51     0.0    0.1 "CANID_UNIT_BMS14"
#
T 393 B2400000  1 51     0.0    0.1 "CANID_UNIT_BMS15"
T 394 B2400000  2 51     0.0    0.1 "CANID_UNIT_BMS15"
T 395 B2400000  3 51     0.0    0.1 "CANID_UNIT_BMS15"
T 396 B2400000  4 51     0.0    0.1 "CANID_UNIT_BMS15"
T 397 B2400000  5 51     0.0    0.1 "CANID_UNIT_BMS15"
T 398 B2400000  6 51     0.0    0.1 "CANID_UNIT_BMS15"
T 399 B2400000  7 51     0.0    0.1 "CANID_UNIT_BMS15"
T 400 B2400000  8 51     0.0    0.1 "CANID_UNIT_BMS15"
T 401 B2400000  9 51     0.0    0.1 "CANID_UNIT_BMS15"
T 402 B2400000 10 51     0.0    0.1 "CANID_UNIT_BMS15"
T 403 B2400000 11 51     0.0    0.1 "CANID_UNIT_BMS15"
T 404 B2400000 12 51     0.0    0.1 "CANID_UNIT_BMS15"
T 405 B2400000 13 51     0.0    0.1 "CANID_UNIT_BMS15"
T 406 B2400000 14 51     0.0    0.1 "CANID_UNIT_BMS15"
T 407 B2400000 15 51     0.0    0.1 "CANID_UNIT_BMS15"
T 408 B2400000 16 51     0.0    0.1 "CANID_UNIT_BMS15"
T 409 B2400000 17 51     0.0    0.1 "CANID_UNIT_BMS15"
T 410 B2400000 18 51     0.0    0.1 "CANID_UNIT_BMS15"
T 411 B2400000 19 51     0.0    0.1 "CANID_UNIT_BMS15"
T 412 B2400000 20 51     0.0    0.1 "CANID_UNIT_BMS15"
T 413 B2400000 21 51     0.0    0.1 "CANID_UNIT_BMS15"
T 414 B2400000 22 51     0.0    0.1 "CANID_UNIT_BMS15"
T 415 B2400000 23 51     0.0    0.1 "CANID_UNIT_BMS15"
T 416 B2400000 24 51     0.0    0.1 "CANID_UNIT_BMS15"
T 417 B2400000 25 51     0.0    0.1 "CANID_UNIT_BMS15"
T 418 B2400000 26 51     0.0    0.1 "CANID_UNIT_BMS15"
T 419 B2400000 27 51     0.0    0.1 "CANID_UNIT_BMS15"
#
T 420 B2600000  1 51     0.0    0.1 "CANID_UNIT_BMS16"
T 421 B2600000  2 51     0.0    0.1 "CANID_UNIT_BMS16"
T 422 B2600000  3 51     0.0    0.1 "CANID_UNIT_BMS16"
T 423 B2600000  4 51     0.0    0.1 "CANID_UNIT_BMS16"
T 424 B2600000  5 51     0.0    0.1 "CANID_UNIT_BMS16"
T 425 B2600000  6 51     0.0    0.1 "CANID_UNIT_BMS16"
T 426 B2600000  7 51     0.0    0.1 "CANID_UNIT_BMS16"
T 427 B2600000  8 51     0.0    0.1 "CANID_UNIT_BMS16"
T 428 B2600000  9 51     0.0    0.1 "CANID_UNIT_BMS16"
T 429 B2600000 10 51     0.0    0.1 "CANID_UNIT_BMS16"
T 430 B2600000 11 51     0.0    0.1 "CANID_UNIT_BMS16"
T 431 B2600000 12 51     0.0    0.1 "CANID_UNIT_BMS16"
T 432 B2600000 13 51     0.0    0.1 "CANID_UNIT_BMS16"
T 433 B2600000 14 51     0.0    0.1 "CANID_UNIT_BMS16"
T 434 B2600000 15 51     0.0    0.1 "CANID_UNIT_BMS16"
T 435 B2600000 16 51     0.0    0.1 "CANID_UNIT_BMS16"
T 436 B2600000 17 51     0.0    0.1 "CANID_UNIT_BMS16"
T 437 B2600000 18 51     0.0    0.1 "CANID_UNIT_BMS16"
T 438 B2600000 19 51     0.0    0.1 "CANID_UNIT_BMS16"
T 439 B2600000 20 51     0.0    0.1 "CANID_UNIT_BMS16"
T 440 B2600000 21 51     0.0    0.1 "CANID_UNIT_BMS16"
T 441 B2600000 22 51     0.0    0.1 "CANID_UNIT_BMS16"
T 442 B2600000 23 51     0.0    0.1 "CANID_UNIT_BMS16"
T 443 B2600000 24 51     0.0    0.1 "CANID_UNIT_BMS16"
T 444 B2600000 25 51     0.0    0.1 "CANID_UNIT_BMS16"
T 445 B2600000 26 51     0.0    0.1 "CANID_UNIT_BMS16"
T 446 B2600000 27 51     0.0    0.1 "CANID_UNIT_BMS16"
#
T 447 B2800000  1 51     0.0    0.1 "CANID_UNIT_BMS17"
T 448 B2800000  2 51     0.0    0.1 "CANID_UNIT_BMS17"
T 449 B2800000  3 51     0.0    0.1 "CANID_UNIT_BMS17"
T 450 B2800000  4 51     0.0    0.1 "CANID_UNIT_BMS17"
T 451 B2800000  5 51     0.0    0.1 "CANID_UNIT_BMS17"
T 452 B2800000  6 51     0.0    0.1 "CANID_UNIT_BMS17"
T 453 B2800000  7 51     0.0    0.1 "CANID_UNIT_BMS17"
T 454 B2800000  8 51     0.0    0.1 "CANID_UNIT_BMS17"
T 455 B2800000  9 51     0.0    0.1 "CANID_UNIT_BMS17"
T 456 B2800000 10 51     0.0    0.1 "CANID_UNIT_BMS17"
T 457 B2800000 11 51     0.0    0.1 "CANID_UNIT_BMS17"
T 458 B2800000 12 51     0.0    0.1 "CANID_UNIT_BMS17"
T 459 B2800000 13 51     0.0    0.1 "CANID_UNIT_BMS17"
T 460 B2800000 14 51     0.0    0.1 "CANID_UNIT_BMS17"
T 461 B2800000 15 51     0.0    0.1 "CANID_UNIT_BMS17"
T 462 B2800000 16 51     0.0    0.1 "CANID_UNIT_BMS17"
T 463 B2800000 17 51     0.0    0.1 "CANID_UNIT_BMS17"
T 464 B2800000 18 51     0.0    0.1 "CANID_UNIT_BMS17"
T 465 B2800000 19 51     0.0    0.1 "CANID_UNIT_BMS17"
T 466 B2800000 20 51     0.0    0.1 "CANID_UNIT_BMS17"
T 467 B2800000 21 51     0.0    0.1 "CANID_UNIT_BMS17"
T 468 B2800000 22 51     0.0    0.1 "CANID_UNIT_BMS17"
T 469 B2800000 23 51     0.0    0.1 "CANID_UNIT_BMS17"
T 470 B2800000 24 51     0.0    0.1 "CANID_UNIT_BMS17"
T 471 B2800000 25 51     0.0    0.1 "CANID_UNIT_BMS17"
T 472 B2800000 26 51     0.0    0.1 "CANID_UNIT_BMS17"
T 473 B2800000 27 51     0.0    0.1 "CANID_UNIT_BMS17"
#
T 474 B2A00000  1 51     0.0    0.1 "CANID_UNIT_BMS18"
T 475 B2A00000  2 51     0.0    0.1 "CANID_UNIT_BMS18"
T 476 B2A00000  3 51     0.0    0.1 "CANID_UNIT_BMS18"
T 477 B2A00000  4 51     0.0    0.1 "CANID_UNIT_BMS18"
T 478 B2A00000  5 51     0.0    0.1 "CANID_UNIT_BMS18"
T 479 B2A00000  6 51     0.0    0.1 "CANID_UNIT_BMS18"
T 480 B2A00000  7 51     0.0    0.1 "CANID_UNIT_BMS18"
T 481 B2A00000  8 51     0.0    0.1 "CANID_UNIT_BMS18"
T 482 B2A00000  9 51     0.0    0.1 "CANID_UNIT_BMS18"
T 483 B2A00000 10 51     0.0    0.1 "CANID_UNIT_BMS18"
T 484 B2A00000 11 51     0.0    0.1 "CANID_UNIT_BMS18"
T 485 B2A00000 12 51     0.0    0.1 "CANID_UNIT_BMS18"
T 486 B2A00000 13 51     0.0    0.1 "CANID_UNIT_BMS18"
T 487 B2A00000 14 51     0.0    0.1 "CANID_UNIT_BMS18"
T 488 B2A00000 15 51     0.0    0.1 "CANID_UNIT_BMS18"
T 489 B2A00000 16 51     0.0    0.1 "CANID_UNIT_BMS18"
T 490 B2A00000 17 51     0.0    0.1 "CANID_UNIT_BMS18"
T 491 B2A00000 18 51     0.0    0.1 "CANID_UNIT_BMS18"
T 492 B2A00000 19 51     0.0    0.1 "CANID_UNIT_BMS18"
T 493 B2A00000 20 51     0.0    0.1 "CANID_UNIT_BMS18"
T 494 B2A00000 21 51     0.0    0.1 "CANID_UNIT_BMS18"
T 495 B2A00000 22 51     0.0    0.1 "CANID_UNIT_BMS18"
T 496 B2A00000 23 51     0.0    0.1 "CANID_UNIT_BMS18"
T 497 B2A00000 24 51     0.0    0.1 "CANID_UNIT_BMS18"
T 498 B2A00000 25 51     0.0    0.1 "CANID_UNIT_BMS18"
T 499 B2A00000 26 51     0.0    0.1 "CANID_UNIT_BMS18"
T 500 B2A00000 27 51     0.0    0.1 "CANID_UNIT_BMS18"

